student,id,color,defect,total.number
daceyij,1,BR,N,57
daceyij,2,O,N,57
daceyij,3,BL,N,57
daceyij,4,G,L,57
daceyij,5,BL,N,57
daceyij,6,O,N,57
daceyij,7,Y,C,57
daceyij,8,BL,N,57
daceyij,9,Y,C,57
daceyij,10,R,N,57
daceyij,11,O,N,57
daceyij,12,BL,N,57
daceyij,13,O,N,57
daceyij,14,O,N,57
daceyij,15,R,L,57
daceyij,16,O,N,57
daceyij,17,BL,N,57
daceyij,18,BR,C,57
daceyij,19,R,C,57
daceyij,20,G,C,57
daceyij,21,O,N,57
daceyij,22,BR,N,57
daceyij,23,BL,N,57
daceyij,24,O,N,57
daceyij,25,BL,C,57
daceyij,26,O,N,57
daceyij,27,G,N,57
daceyij,28,O,N,57
daceyij,29,O,N,57
daceyij,30,G,N,57
daceyij,31,BL,N,57
daceyij,32,BL,N,57
daceyij,33,R,N,57
daceyij,34,Y,L,57
daceyij,35,BL,N,57
daceyij,36,BR,N,57
daceyij,37,O,N,57
daceyij,38,O,N,57
daceyij,39,BL,N,57
daceyij,40,BL,N,57
daceyij,41,O,N,57
daceyij,42,G,N,57
daceyij,43,O,N,57
daceyij,44,BL,N,57
daceyij,45,BL,N,57
daceyij,46,BL,N,57
daceyij,47,BL,N,57
daceyij,48,BR,N,57
daceyij,49,G,N,57
daceyij,50,BR,C,57
daceyij,51,BR,L,57
daceyij,52,BL,C,57
daceyij,53,BL,N,57
daceyij,54,G,N,57
daceyij,55,BR,N,57
daceyij,56,BR,N,57
daceyij,57,BR,N,57
marti7em,1,R,N,55
marti7em,2,BR,N,55
marti7em,3,G,N,55
marti7em,4,G,L,55
marti7em,5,G,L,55
marti7em,6,G,N,55
marti7em,7,G,N,55
marti7em,8,G,L,55
marti7em,9,BR,L,55
marti7em,10,O,L,55
marti7em,11,Y,N,55
marti7em,12,BL,L,55
marti7em,13,O,L,55
marti7em,14,R,L,55
marti7em,15,R,N,55
marti7em,16,G,N,55
marti7em,17,BL,N,55
marti7em,18,BL,L,55
marti7em,19,O,L,55
marti7em,20,BR,N,55
marti7em,21,R,L,55
marti7em,22,Y,L,55
marti7em,23,Y,N,55
marti7em,24,BR,N,55
marti7em,25,O,N,55
marti7em,26,O,L,55
marti7em,27,R,N,55
marti7em,28,R,N,55
marti7em,29,R,N,55
marti7em,30,R,L,55
marti7em,31,O,L,55
marti7em,32,R,N,55
marti7em,33,BR,N,55
marti7em,34,O,N,55
marti7em,35,G,L,55
marti7em,36,G,N,55
marti7em,37,BL,N,55
marti7em,38,O,N,55
marti7em,39,BL,N,55
marti7em,40,BR,N,55
marti7em,41,R,N,55
marti7em,42,O,N,55
marti7em,43,O,L,55
marti7em,44,BR,L,55
marti7em,45,R,N,55
marti7em,46,O,N,55
marti7em,47,Y,L,55
marti7em,48,BL,N,55
marti7em,49,R,N,55
marti7em,50,BR,N,55
marti7em,51,BR,L,55
marti7em,52,Y,N,55
marti7em,53,O,L,55
marti7em,54,O,N,55
marti7em,55,Y,L,55
whitehms,1,BL,L,54
whitehms,2,R,L,54
whitehms,3,Y,L,54
whitehms,4,Y,N,54
whitehms,5,BR,N,54
whitehms,6,G,L,54
whitehms,7,O,N,54
whitehms,8,R,N,54
whitehms,9,BR,N,54
whitehms,10,G,N,54
whitehms,11,R,L,54
whitehms,12,Y,N,54
whitehms,13,O,L,54
whitehms,14,R,C,54
whitehms,15,G,N,54
whitehms,16,O,N,54
whitehms,17,O,N,54
whitehms,18,R,L,54
whitehms,19,BL,N,54
whitehms,20,BL,N,54
whitehms,21,Y,N,54
whitehms,22,R,L,54
whitehms,23,Y,N,54
whitehms,24,R,N,54
whitehms,25,O,N,54
whitehms,26,BR,N,54
whitehms,27,O,N,54
whitehms,28,O,L,54
whitehms,29,G,N,54
whitehms,30,O,L,54
whitehms,31,G,N,54
whitehms,32,R,N,54
whitehms,33,Y,N,54
whitehms,34,Y,L,54
whitehms,35,R,M,54
whitehms,36,Y,N,54
whitehms,37,O,C,54
whitehms,38,R,N,54
whitehms,39,G,N,54
whitehms,40,Y,N,54
whitehms,41,G,L,54
whitehms,42,G,N,54
whitehms,43,G,N,54
whitehms,44,Y,N,54
whitehms,45,G,L,54
whitehms,46,O,L,54
whitehms,47,R,N,54
whitehms,48,G,L,54
whitehms,49,R,L,54
whitehms,50,R,N,54
whitehms,51,R,L,54
whitehms,52,Y,N,54
whitehms,53,O,N,54
whitehms,54,BL,N,54
straubke,1,Y,N,54
straubke,2,O,N,54
straubke,3,BR,N,54
straubke,4,Y,N,54
straubke,5,G,M,54
straubke,6,G,N,54
straubke,7,NA,N,54
straubke,8,O,N,54
straubke,9,BL,L,54
straubke,10,O,N,54
straubke,11,G,N,54
straubke,12,G,C,54
straubke,13,O,N,54
straubke,14,R,N,54
straubke,15,G,C,54
straubke,16,G,N,54
straubke,17,BL,N,54
straubke,18,BR,N,54
straubke,19,R,N,54
straubke,20,BL,N,54
straubke,21,Y,L,54
straubke,22,BR,N,54
straubke,23,BR,N,54
straubke,24,Y,N,54
straubke,25,BR,N,54
straubke,26,R,N,54
straubke,27,Y,L,54
straubke,28,G,N,54
straubke,29,BL,N,54
straubke,30,Y,N,54
straubke,31,G,N,54
straubke,32,R,L,54
straubke,33,Y,N,54
straubke,34,O,N,54
straubke,35,BL,N,54
straubke,36,R,N,54
straubke,37,Y,N,54
straubke,38,O,N,54
straubke,39,BL,N,54
straubke,40,G,N,54
straubke,41,BL,N,54
straubke,42,BR,N,54
straubke,43,G,N,54
straubke,44,Y,N,54
straubke,45,BL,C,54
straubke,46,Y,N,54
straubke,47,G,N,54
straubke,48,R,N,54
straubke,49,R,N,54
straubke,50,R,N,54
straubke,51,Y,C,54
straubke,52,Y,N,54
straubke,53,O,L,54
straubke,54,BL,N,54
Smith7cj,1,O,N,53
Smith7cj,2,BR,N,53
Smith7cj,3,BR,N,53
Smith7cj,4,BL,L,53
Smith7cj,5,G,L,53
Smith7cj,6,O,N,53
Smith7cj,7,BR,L,53
Smith7cj,8,BL,N,53
Smith7cj,9,R,N,53
Smith7cj,10,Y,N,53
Smith7cj,11,G,L,53
Smith7cj,12,BL,L,53
Smith7cj,13,BL,N,53
Smith7cj,14,Y,N,53
Smith7cj,15,G,N,53
Smith7cj,16,BR,N,53
Smith7cj,17,O,L,53
Smith7cj,18,BL,L,53
Smith7cj,19,G,L,53
Smith7cj,20,O,L,53
Smith7cj,21,O,L,53
Smith7cj,22,BL,L,53
Smith7cj,23,Y,L,53
Smith7cj,24,R,N,53
Smith7cj,25,BR,N,53
Smith7cj,26,O,L,53
Smith7cj,27,BL,L,53
Smith7cj,28,O,L,53
Smith7cj,29,G,L,53
Smith7cj,30,Y,N,53
Smith7cj,31,G,N,53
Smith7cj,32,BL,N,53
Smith7cj,33,BR,N,53
Smith7cj,34,BR,L,53
Smith7cj,35,G,L,53
Smith7cj,36,BL,L,53
Smith7cj,37,BL,L,53
Smith7cj,38,BR,L,53
Smith7cj,39,BL,N,53
Smith7cj,40,O,N,53
Smith7cj,41,O,L,53
Smith7cj,42,BL,L,53
Smith7cj,43,G,N,53
Smith7cj,44,Y,N,53
Smith7cj,45,G,L,53
Smith7cj,46,R,N,53
Smith7cj,47,G,L,53
Smith7cj,48,BR,L,53
Smith7cj,49,Y,N,53
Smith7cj,50,G,N,53
Smith7cj,51,R,N,53
Smith7cj,52,G,N,53
Smith7cj,53,R,L,53
saundecr,1,BL,N,56
saundecr,2,O,L,56
saundecr,3,O,N,56
saundecr,4,BR,N,56
saundecr,5,Y,N,56
saundecr,6,BR,L,56
saundecr,7,G,N,56
saundecr,8,G,L,56
saundecr,9,O,L,56
saundecr,10,BL,N,56
saundecr,11,R,M,56
saundecr,12,R,L,56
saundecr,13,Y,N,56
saundecr,14,BR,N,56
saundecr,15,O,N,56
saundecr,16,BR,N,56
saundecr,17,BL,N,56
saundecr,18,BL,N,56
saundecr,19,Y,N,56
saundecr,20,Y,M,56
saundecr,21,G,L,56
saundecr,22,BL,C,56
saundecr,23,BL,L,56
saundecr,24,BR,L,56
saundecr,25,BL,N,56
saundecr,26,G,N,56
saundecr,27,O,N,56
saundecr,28,BR,N,56
saundecr,29,BR,N,56
saundecr,30,Y,N,56
saundecr,31,BR,L,56
saundecr,32,BL,N,56
saundecr,33,O,L,56
saundecr,34,R,N,56
saundecr,35,BR,L,56
saundecr,36,Y,N,56
saundecr,37,G,L,56
saundecr,38,R,N,56
saundecr,39,G,L,56
saundecr,40,BL,L,56
saundecr,41,G,L,56
saundecr,42,R,L,56
saundecr,43,O,N,56
saundecr,44,BR,L,56
saundecr,45,R,M,56
saundecr,46,BR,L,56
saundecr,47,BR,L,56
saundecr,48,Y,L,56
saundecr,49,Y,L,56
saundecr,50,R,L,56
saundecr,51,BL,L,56
saundecr,52,Y,L,56
saundecr,53,BR,N,56
saundecr,54,Y,N,56
saundecr,55,R,L,56
saundecr,56,O,L,56
grossaa,1,R,N,55
grossaa,2,O,L,55
grossaa,3,BL,L,55
grossaa,4,BL,L,55
grossaa,5,BL,N,55
grossaa,6,Y,L,55
grossaa,7,O,N,55
grossaa,8,G,N,55
grossaa,9,G,L,55
grossaa,10,BR,N,55
grossaa,11,Y,N,55
grossaa,12,BR,L,55
grossaa,13,R,L,55
grossaa,14,Y,N,55
grossaa,15,O,N,55
grossaa,16,Y,N,55
grossaa,17,R,L,55
grossaa,18,BR,N,55
grossaa,19,BR,N,55
grossaa,20,BR,C,55
grossaa,21,BL,L,55
grossaa,22,BL,N,55
grossaa,23,BR,L,55
grossaa,24,O,N,55
grossaa,25,G,L,55
grossaa,26,O,N,55
grossaa,27,Y,L,55
grossaa,28,Y,L,55
grossaa,29,R,L,55
grossaa,30,O,N,55
grossaa,31,G,L,55
grossaa,32,G,L,55
grossaa,33,BR,N,55
grossaa,34,Y,L,55
grossaa,35,R,N,55
grossaa,36,Y,N,55
grossaa,37,BL,N,55
grossaa,38,R,N,55
grossaa,39,R,N,55
grossaa,40,Y,L,55
grossaa,41,BL,C,55
grossaa,42,G,L,55
grossaa,43,R,N,55
grossaa,44,R,L,55
grossaa,45,BR,N,55
grossaa,46,G,L,55
grossaa,47,G,L,55
grossaa,48,BL,L,55
grossaa,49,BL,N,55
grossaa,50,R,L,55
grossaa,51,R,N,55
grossaa,52,R,N,55
grossaa,53,Y,L,55
grossaa,54,Y,N,55
grossaa,55,Y,N,55
stricksa,1,G,N,55
stricksa,2,G,L,55
stricksa,3,BR,N,55
stricksa,4,BL,L,55
stricksa,5,O,N,55
stricksa,6,BL,L,55
stricksa,7,BR,L,55
stricksa,8,G,N,55
stricksa,9,G,L,55
stricksa,10,BR,N,55
stricksa,11,BL,L,55
stricksa,12,O,N,55
stricksa,13,BL,N,55
stricksa,14,G,N,55
stricksa,15,O,L,55
stricksa,16,G,N,55
stricksa,17,O,L,55
stricksa,18,BL,N,55
stricksa,19,BL,L,55
stricksa,20,BL,L,55
stricksa,21,BL,L,55
stricksa,22,G,N,55
stricksa,23,O,N,55
stricksa,24,O,N,55
stricksa,25,BL,N,55
stricksa,26,BL,N,55
stricksa,27,BL,N,55
stricksa,28,O,N,55
stricksa,29,O,N,55
stricksa,30,BR,N,55
stricksa,31,O,L,55
stricksa,32,G,L,55
stricksa,33,BL,N,55
stricksa,34,BL,N,55
stricksa,35,O,L,55
stricksa,36,BL,L,55
stricksa,37,Y,L,55
stricksa,38,Y,L,55
stricksa,39,R,N,55
stricksa,40,BL,N,55
stricksa,41,O,L,55
stricksa,42,G,N,55
stricksa,43,BL,L,55
stricksa,44,G,N,55
stricksa,45,Y,N,55
stricksa,46,BR,L,55
stricksa,47,BR,N,55
stricksa,48,BL,N,55
stricksa,49,Y,N,55
stricksa,50,Y,L,55
stricksa,51,R,N,55
stricksa,52,O,N,55
stricksa,53,G,N,55
stricksa,54,O,L,55
stricksa,55,G,N,55
burnske,1,O,N,58
burnske,2,O,N,58
burnske,3,Y,L,58
burnske,4,G,N,58
burnske,5,G,N,58
burnske,6,BR,N,58
burnske,7,O,N,58
burnske,8,G,N,58
burnske,9,R,L,58
burnske,10,G,L,58
burnske,11,BR,N,58
burnske,12,R,N,58
burnske,13,BL,C,58
burnske,14,G,L,58
burnske,15,R,N,58
burnske,16,R,N,58
burnske,17,G,L,58
burnske,18,O,L,58
burnske,19,O,N,58
burnske,20,Y,L,58
burnske,21,O,N,58
burnske,22,Y,N,58
burnske,23,Y,L,58
burnske,24,R,L,58
burnske,25,R,N,58
burnske,26,BR,N,58
burnske,27,O,L,58
burnske,28,BL,N,58
burnske,29,O,N,58
burnske,30,O,N,58
burnske,31,BL,L,58
burnske,32,BL,L,58
burnske,33,BL,N,58
burnske,34,R,N,58
burnske,35,R,L,58
burnske,36,G,M,58
burnske,37,BL,N,58
burnske,38,BR,N,58
burnske,39,G,N,58
burnske,40,G,L,58
burnske,41,G,N,58
burnske,42,BL,N,58
burnske,43,O,N,58
burnske,44,R,N,58
burnske,45,BR,N,58
burnske,46,R,N,58
burnske,47,R,L,58
burnske,48,G,N,58
burnske,49,O,L,58
burnske,50,R,L,58
burnske,51,O,N,58
burnske,52,O,M,58
burnske,53,R,N,58
burnske,54,BL,N,58
burnske,55,R,N,58
burnske,56,BL,N,58
burnske,57,BL,N,58
burnske,58,O,N,58
hotardat,1,Y,N,53
hotardat,2,R,N,53
hotardat,3,BL,L,53
hotardat,4,R,N,53
hotardat,5,O,N,53
hotardat,6,BL,N,53
hotardat,7,Y,L,53
hotardat,8,G,N,53
hotardat,9,O,N,53
hotardat,10,O,L,53
hotardat,11,BL,L,53
hotardat,12,BL,L,53
hotardat,13,Y,N,53
hotardat,14,O,N,53
hotardat,15,R,N,53
hotardat,16,BL,L,53
hotardat,17,R,M,53
hotardat,18,O,M,53
hotardat,19,G,N,53
hotardat,20,BR,C,53
hotardat,21,G,N,53
hotardat,22,R,L,53
hotardat,23,R,N,53
hotardat,24,BL,L,53
hotardat,25,BR,L,53
hotardat,26,R,N,53
hotardat,27,O,L,53
hotardat,28,BL,L,53
hotardat,29,O,N,53
hotardat,30,O,L,53
hotardat,31,Y,L,53
hotardat,32,R,M,53
hotardat,33,O,L,53
hotardat,34,BL,L,53
hotardat,35,G,C,53
hotardat,36,Y,L,53
hotardat,37,BL,N,53
hotardat,38,O,N,53
hotardat,39,G,N,53
hotardat,40,Y,L,53
hotardat,41,G,L,53
hotardat,42,R,L,53
hotardat,43,O,N,53
hotardat,44,Y,L,53
hotardat,45,Y,N,53
hotardat,46,O,N,53
hotardat,47,G,N,53
hotardat,48,R,L,53
hotardat,49,R,L,53
hotardat,50,R,N,53
hotardat,51,O,N,53
hotardat,52,Y,L,53
hotardat,53,O,N,53
churchcr,1,G,N,59
churchcr,2,Y,N,59
churchcr,3,Y,L,59
churchcr,4,G,L,59
churchcr,5,BL,N,59
churchcr,6,BL,N,59
churchcr,7,Y,N,59
churchcr,8,Y,M,59
churchcr,9,BL,M,59
churchcr,10,Y,N,59
churchcr,11,BL,N,59
churchcr,12,Y,L,59
churchcr,13,BL,N,59
churchcr,14,Y,N,59
churchcr,15,G,N,59
churchcr,16,R,L,59
churchcr,17,R,C,59
churchcr,18,G,L,59
churchcr,19,G,N,59
churchcr,20,G,N,59
churchcr,21,BR,N,59
churchcr,22,BL,N,59
churchcr,23,BR,N,59
churchcr,24,O,N,59
churchcr,25,BR,N,59
churchcr,26,BR,N,59
churchcr,27,Y,L,59
churchcr,28,G,L,59
churchcr,29,R,N,59
churchcr,30,BR,N,59
churchcr,31,BL,N,59
churchcr,32,G,N,59
churchcr,33,R,C,59
churchcr,34,O,L,59
churchcr,35,BL,L,59
churchcr,36,Y,L,59
churchcr,37,R,L,59
churchcr,38,Y,L,59
churchcr,39,O,N,59
churchcr,40,Y,N,59
churchcr,41,BL,L,59
churchcr,42,Y,M,59
churchcr,43,BL,L,59
churchcr,44,Y,N,59
churchcr,45,R,L,59
churchcr,46,O,M,59
churchcr,47,Y,N,59
churchcr,48,BR,N,59
churchcr,49,BR,N,59
churchcr,50,O,N,59
churchcr,51,O,C,59
churchcr,52,G,N,59
churchcr,53,R,N,59
churchcr,54,BR,N,59
churchcr,55,O,N,59
churchcr,56,BL,N,59
churchcr,57,BL,N,59
churchcr,58,O,C,59
churchcr,59,G,N,59
ruthe2km,1,BL,N,51
ruthe2km,2,O,N,51
ruthe2km,3,R,M,51
ruthe2km,4,Y,M,51
ruthe2km,5,BR,N,51
ruthe2km,6,G,N,51
ruthe2km,7,Y,N,51
ruthe2km,8,BL,N,51
ruthe2km,9,O,L,51
ruthe2km,10,O,N,51
ruthe2km,11,BR,L,51
ruthe2km,12,Y,N,51
ruthe2km,13,BR,N,51
ruthe2km,14,O,N,51
ruthe2km,15,G,N,51
ruthe2km,16,G,M,51
ruthe2km,17,R,L,51
ruthe2km,18,O,L,51
ruthe2km,19,BL,N,51
ruthe2km,20,G,N,51
ruthe2km,21,G,N,51
ruthe2km,22,BL,N,51
ruthe2km,23,BL,N,51
ruthe2km,24,R,L,51
ruthe2km,25,O,N,51
ruthe2km,26,R,C,51
ruthe2km,27,G,N,51
ruthe2km,28,BL,N,51
ruthe2km,29,O,L,51
ruthe2km,30,G,N,51
ruthe2km,31,O,L,51
ruthe2km,32,Y,N,51
ruthe2km,33,Y,L,51
ruthe2km,34,BR,L,51
ruthe2km,35,BL,N,51
ruthe2km,36,O,M,51
ruthe2km,37,G,N,51
ruthe2km,38,Y,N,51
ruthe2km,39,BL,N,51
ruthe2km,40,O,L,51
ruthe2km,41,G,N,51
ruthe2km,42,Y,N,51
ruthe2km,43,R,M,51
ruthe2km,44,BR,N,51
ruthe2km,45,BR,L,51
ruthe2km,46,R,N,51
ruthe2km,47,G,N,51
ruthe2km,48,BR,N,51
ruthe2km,49,O,L,51
ruthe2km,50,G,L,51
ruthe2km,51,O,L,51
ryanjowp,1,BL,L,56
ryanjowp,2,Y,N,56
ryanjowp,3,Y,N,56
ryanjowp,4,O,N,56
ryanjowp,5,BL,L,56
ryanjowp,6,O,N,56
ryanjowp,7,R,N,56
ryanjowp,8,Y,L,56
ryanjowp,9,R,M,56
ryanjowp,10,O,C,56
ryanjowp,11,G,L,56
ryanjowp,12,R,N,56
ryanjowp,13,O,N,56
ryanjowp,14,Y,L,56
ryanjowp,15,Y,N,56
ryanjowp,16,BL,L,56
ryanjowp,17,Y,L,56
ryanjowp,18,G,N,56
ryanjowp,19,Y,N,56
ryanjowp,20,R,M,56
ryanjowp,21,Y,M,56
ryanjowp,22,Y,N,56
ryanjowp,23,O,N,56
ryanjowp,24,Y,L,56
ryanjowp,25,Y,L,56
ryanjowp,26,G,N,56
ryanjowp,27,Y,C,56
ryanjowp,28,R,N,56
ryanjowp,29,BL,L,56
ryanjowp,30,G,M,56
ryanjowp,31,Y,L,56
ryanjowp,32,Y,C,56
ryanjowp,33,R,N,56
ryanjowp,34,BR,N,56
ryanjowp,35,R,L,56
ryanjowp,36,R,N,56
ryanjowp,37,O,N,56
ryanjowp,38,R,N,56
ryanjowp,39,R,C,56
ryanjowp,40,BL,L,56
ryanjowp,41,G,N,56
ryanjowp,42,G,L,56
ryanjowp,43,G,L,56
ryanjowp,44,R,L,56
ryanjowp,45,G,N,56
ryanjowp,46,G,N,56
ryanjowp,47,O,L,56
ryanjowp,48,Y,L,56
ryanjowp,49,BL,L,56
ryanjowp,50,O,L,56
ryanjowp,51,G,L,56
ryanjowp,52,BL,L,56
ryanjowp,53,R,N,56
ryanjowp,54,G,L,56
ryanjowp,55,G,N,56
ryanjowp,56,G,C,56
rober2rl,1,R,N,55
rober2rl,2,R,N,55
rober2rl,3,Y,N,55
rober2rl,4,Y,C,55
rober2rl,5,G,C,55
rober2rl,6,Y,N,55
rober2rl,7,BL,L,55
rober2rl,8,O,C,55
rober2rl,9,G,L,55
rober2rl,10,O,N,55
rober2rl,11,G,N,55
rober2rl,12,Y,N,55
rober2rl,13,Y,M,55
rober2rl,14,R,C,55
rober2rl,15,R,L,55
rober2rl,16,R,N,55
rober2rl,17,R,N,55
rober2rl,18,O,C,55
rober2rl,19,R,L,55
rober2rl,20,R,M,55
rober2rl,21,G,L,55
rober2rl,22,G,N,55
rober2rl,23,BR,N,55
rober2rl,24,Y,N,55
rober2rl,25,BL,N,55
rober2rl,26,R,N,55
rober2rl,27,G,L,55
rober2rl,28,O,N,55
rober2rl,29,O,L,55
rober2rl,30,BL,N,55
rober2rl,31,R,N,55
rober2rl,32,Y,M,55
rober2rl,33,BR,N,55
rober2rl,34,G,N,55
rober2rl,35,BL,L,55
rober2rl,36,Y,M,55
rober2rl,37,R,N,55
rober2rl,38,R,N,55
rober2rl,39,BR,N,55
rober2rl,40,BR,M,55
rober2rl,41,G,N,55
rober2rl,42,R,N,55
rober2rl,43,G,N,55
rober2rl,44,Y,N,55
rober2rl,45,O,N,55
rober2rl,46,BL,N,55
rober2rl,47,G,N,55
rober2rl,48,G,N,55
rober2rl,49,Y,N,55
rober2rl,50,O,N,55
rober2rl,51,BL,N,55
rober2rl,52,BR,N,55
rober2rl,53,BL,N,55
rober2rl,54,G,M,55
rober2rl,55,Y,N,55
tremlak,1,G,N,54
tremlak,2,BL,L,54
tremlak,3,G,N,54
tremlak,4,O,N,54
tremlak,5,BR,M,54
tremlak,6,O,L,54
tremlak,7,G,L,54
tremlak,8,R,N,54
tremlak,9,BL,C,54
tremlak,10,G,N,54
tremlak,11,O,L,54
tremlak,12,BL,L,54
tremlak,13,BR,N,54
tremlak,14,R,N,54
tremlak,15,O,N,54
tremlak,16,G,N,54
tremlak,17,O,L,54
tremlak,18,R,L,54
tremlak,19,R,N,54
tremlak,20,R,L,54
tremlak,21,G,N,54
tremlak,22,Y,N,54
tremlak,23,G,N,54
tremlak,24,BR,L,54
tremlak,25,O,N,54
tremlak,26,G,N,54
tremlak,27,BL,L,54
tremlak,28,BL,L,54
tremlak,29,Y,C,54
tremlak,30,G,N,54
tremlak,31,Y,N,54
tremlak,32,BR,N,54
tremlak,33,R,L,54
tremlak,34,BR,N,54
tremlak,35,R,N,54
tremlak,36,BL,L,54
tremlak,37,R,L,54
tremlak,38,BR,N,54
tremlak,39,G,L,54
tremlak,40,BL,L,54
tremlak,41,G,N,54
tremlak,42,G,C,54
tremlak,43,G,L,54
tremlak,44,Y,N,54
tremlak,45,BR,M,54
tremlak,46,G,N,54
tremlak,47,G,N,54
tremlak,48,BR,N,54
tremlak,49,BL,L,54
tremlak,50,BR,N,54
tremlak,51,O,L,54
tremlak,52,BL,L,54
tremlak,53,BL,N,54
tremlak,54,BL,N,54
quaverc,1,BR,N,54
quaverc,2,G,L,54
quaverc,3,Y,N,54
quaverc,4,BL,N,54
quaverc,5,BL,N,54
quaverc,6,Y,L,54
quaverc,7,Y,L,54
quaverc,8,Y,N,54
quaverc,9,O,N,54
quaverc,10,R,C,54
quaverc,11,G,N,54
quaverc,12,BL,L,54
quaverc,13,BL,N,54
quaverc,14,BL,L,54
quaverc,15,O,M,54
quaverc,16,O,N,54
quaverc,17,BR,C,54
quaverc,18,BR,N,54
quaverc,19,G,C,54
quaverc,20,G,N,54
quaverc,21,G,L,54
quaverc,22,BL,N,54
quaverc,23,BL,C,54
quaverc,24,Y,L,54
quaverc,25,BR,L,54
quaverc,26,BR,N,54
quaverc,27,BL,N,54
quaverc,28,O,N,54
quaverc,29,BR,N,54
quaverc,30,Y,L,54
quaverc,31,BL,N,54
quaverc,32,G,N,54
quaverc,33,G,C,54
quaverc,34,Y,N,54
quaverc,35,Y,N,54
quaverc,36,Y,L,54
quaverc,37,R,N,54
quaverc,38,R,N,54
quaverc,39,O,M,54
quaverc,40,BL,N,54
quaverc,41,BR,N,54
quaverc,42,BR,N,54
quaverc,43,R,C,54
quaverc,44,Y,N,54
quaverc,45,BR,M,54
quaverc,46,Y,N,54
quaverc,47,BL,L,54
quaverc,48,BL,N,54
quaverc,49,O,M,54
quaverc,50,O,N,54
quaverc,51,Y,M,54
quaverc,52,Y,L,54
quaverc,53,Y,N,54
quaverc,54,G,M,54
king2tr,1,BL,L,55
king2tr,2,BR,L,55
king2tr,3,R,N,55
king2tr,4,G,N,55
king2tr,5,Y,N,55
king2tr,6,BL,N,55
king2tr,7,G,N,55
king2tr,8,BL,N,55
king2tr,9,BL,N,55
king2tr,10,BR,N,55
king2tr,11,BL,N,55
king2tr,12,BR,N,55
king2tr,13,G,N,55
king2tr,14,R,N,55
king2tr,15,BL,N,55
king2tr,16,BL,N,55
king2tr,17,R,N,55
king2tr,18,O,N,55
king2tr,19,O,N,55
king2tr,20,BL,N,55
king2tr,21,O,N,55
king2tr,22,BL,N,55
king2tr,23,BL,L,55
king2tr,24,R,N,55
king2tr,25,Y,N,55
king2tr,26,O,N,55
king2tr,27,BL,N,55
king2tr,28,G,N,55
king2tr,29,O,N,55
king2tr,30,BL,N,55
king2tr,31,O,L,55
king2tr,32,G,N,55
king2tr,33,BL,N,55
king2tr,34,Y,L,55
king2tr,35,BL,L,55
king2tr,36,O,N,55
king2tr,37,BR,N,55
king2tr,38,O,L,55
king2tr,39,R,N,55
king2tr,40,BL,N,55
king2tr,41,O,N,55
king2tr,42,BL,N,55
king2tr,43,BL,N,55
king2tr,44,BL,N,55
king2tr,45,G,N,55
king2tr,45,O,N,55
king2tr,47,BL,N,55
king2tr,48,G,N,55
king2tr,49,G,N,55
king2tr,50,O,N,55
king2tr,51,G,L,55
king2tr,52,BL,N,55
king2tr,53,Y,N,55
king2tr,54,G,N,55
king2tr,55,BL,N,55
berryzr,1,R,N,57
berryzr,2,G,L,57
berryzr,3,G,L,57
berryzr,4,R,N,57
berryzr,5,BL,L,57
berryzr,6,BR,N,57
berryzr,7,Y,N,57
berryzr,8,BL,L,57
berryzr,9,BR,N,57
berryzr,10,BL,L,57
berryzr,11,O,L,57
berryzr,12,R,L,57
berryzr,13,G,N,57
berryzr,14,Y,N,57
berryzr,15,R,N,57
berryzr,16,Y,L,57
berryzr,17,R,N,57
berryzr,18,BL,N,57
berryzr,19,G,N,57
berryzr,20,O,N,57
berryzr,21,BR,L,57
berryzr,22,R,N,57
berryzr,23,O,L,57
berryzr,24,Y,N,57
berryzr,25,O,N,57
berryzr,26,BL,N,57
berryzr,27,R,N,57
berryzr,28,Y,L,57
berryzr,29,BL,L,57
berryzr,30,R,N,57
berryzr,31,G,N,57
berryzr,32,O,N,57
berryzr,33,G,L,57
berryzr,34,G,L,57
berryzr,35,BR,L,57
berryzr,36,BL,N,57
berryzr,37,BR,N,57
berryzr,38,BR,N,57
berryzr,39,Y,N,57
berryzr,40,BR,L,57
berryzr,41,G,N,57
berryzr,42,G,N,57
berryzr,43,O,L,57
berryzr,44,Y,N,57
berryzr,45,G,N,57
berryzr,46,BL,L,57
berryzr,47,O,N,57
berryzr,48,BR,L,57
berryzr,49,R,L,57
berryzr,50,G,N,57
berryzr,51,Y,N,57
berryzr,52,Y,N,57
berryzr,53,Y,L,57
berryzr,54,Y,N,57
berryzr,55,R,N,57
berryzr,56,Y,N,57
berryzr,57,Y,N,57
palmerzk,1,Y,N,56
palmerzk,2,Y,L,56
palmerzk,3,Y,N,56
palmerzk,4,Y,N,56
palmerzk,5,Y,L,56
palmerzk,6,Y,N,56
palmerzk,7,Y,L,56
palmerzk,8,Y,N,56
palmerzk,9,Y,C,56
palmerzk,10,Y,M,56
palmerzk,11,Y,N,56
palmerzk,12,Y,M,56
palmerzk,13,Y,L,56
palmerzk,14,Y,L,56
palmerzk,15,G,N,56
palmerzk,16,G,N,56
palmerzk,17,G,N,56
palmerzk,18,G,N,56
palmerzk,19,G,N,56
palmerzk,20,G,L,56
palmerzk,21,G,N,56
palmerzk,22,G,N,56
palmerzk,23,G,N,56
palmerzk,24,BL,C,56
palmerzk,25,BL,N,56
