ZTIME,LON,LAT,WSR_ID,CELL_ID,CELL_TYPE,RANGE,AZIMUTH,AVGDV,LLDV,MXDV,MXDV_HEIGHT,DEPTH,BASE,TOP,MAX_SHEAR,MAX_SHEAR_HEIGHT
20140715001619,-85.09113,38.45061,KCVG,??,TVS,36,222,43,60,76,18,16,1,18,34,18
20140715002219,-84.50442,38.21664,KCVG,A4,TVS,41,175,47,61,65,10,9,2,10,26,10
20140715002219,-84.99507,38.41324,KCVG,I4,TVS,35,214,43,66,66,1,16,1,18,30,1
20140715002446,-74.76834,39.92757,KEWR,R4,TVS,46,210,23,49,49,3,25,3,28,17,3
20140715002526,-85.47632,39.12136,KCVG,??,TVS,44,288,36,50,67,11,20,2,22,24,11
20140715002819,-84.85562,38.26677,KCVG,G0,TVS,40,199,53,74,74,2,9,2,10,29,2
20140715002819,-84.89350,38.36844,KCVG,I4,TVS,35,205,33,31,71,9,7,1,9,33,9
20140715002819,-84.91533,38.49181,KCVG,I4,TVS,29,213,52,79,79,1,6,1,7,43,1
20140715002819,-84.87532,38.51157,KCVG,I4,TVS,27,211,45,55,71,7,6,1,7,41,7
20140715003418,-84.89770,38.40709,KCVG,I4,TVS,33,207,47,69,69,1,15,1,16,34,1
20140715004018,-84.96968,38.26763,KCVG,Q4,TVS,42,206,56,72,82,10,9,2,10,31,10
20140715004617,-85.06188,38.21127,KCVG,Q4,TVS,47,209,51,75,75,2,10,2,12,25,2
20140715011638,-111.72467,43.48986,KSFX,M6,TVS,48,61,31,63,63,4,7,4,11,21,4
20140715013323,-83.82919,39.88023,KDAY,??,TVS,16,122,60,82,82,1,9,1,9,79,1
20140715021113,-100.84362,35.70590,KAMA,I7,TVS,51,56,37,33,83,12,9,7,15,26,12
20140715024242,-123.19049,46.94419,KLGX,E2,TVS,39,105,62,83,92,7,12,3,15,38,7
20140715030129,-123.15845,46.96219,KLGX,E2,TVS,40,103,51,100,100,2,5,2,7,40,2
20140715034020,-106.43840,35.39600,KABX,Y7,TVS,24,52,57,64,93,3,5,2,7,59,3
20140715034749,-105.07024,40.03061,KDEN,D0,TVS,31,306,23,56,56,4,21,4,25,29,4
20140715041640,-123.41454,46.60223,KLGX,W3,TVS,42,137,41,51,73,8,6,2,8,27,8
20140715054754,-83.89430,39.26911,KCVG,??,TVS,39,55,67,89,89,2,8,2,10,36,2
20140715060552,-84.05563,39.27328,KDAY,A0,TVS,45,176,30,31,82,6,28,3,30,29,6
20140715064657,-123.20970,46.95935,KLGX,X5,TVS,38,104,61,107,107,2,5,2,7,45,2
20140715071202,-123.17832,46.97717,KLGX,X5,TVS,39,102,39,56,56,2,6,2,7,23,2
20140715132104,-79.81572,25.85318,KMIA,Z0,TVS,37,81,44,90,90,5,18,5,23,39,5
20140715142739,-106.52451,35.19740,KABX,G5,TVS,15,79,62,97,105,2,5,1,6,114,2
20140715151451,-81.02249,25.18081,KMIA,X2,TVS,45,220,61,85,87,10,18,2,20,31,10
20140715152050,-80.91238,25.22999,KMIA,D3,TVS,39,216,59,86,96,17,12,5,17,40,17
20140715152050,-81.04866,25.98128,KMIA,R2,TVS,33,294,57,80,81,7,10,4,14,40,14
20140715152050,-79.79521,26.22911,KMIA,??,TVS,47,53,61,85,85,3,9,3,11,29,3
20140715152436,-79.96331,26.84161,KPBI,W0,TVS,19,61,48,63,65,4,7,2,9,55,4
20140715152650,-81.22919,26.06694,KMIA,Y2,TVS,44,295,53,88,88,2,17,2,19,32,2
20140715153249,-80.99885,25.84642,KMIA,S2,TVS,28,281,57,78,80,7,11,1,12,44,12
20140715153249,-80.98465,25.94656,KMIA,G3,TVS,29,293,50,76,78,19,18,1,19,42,7
20140715153249,-79.72960,26.13687,KMIA,??,TVS,47,61,49,78,86,21,14,7,21,29,21
20140715153848,-81.27320,26.10028,KMIA,Y2,TVS,47,296,41,76,91,11,24,7,31,31,11
20140715155047,-81.19941,25.39971,KMIA,??,TVS,44,241,52,80,81,10,17,2,20,30,10
20140715155047,-80.94711,25.94084,KMIA,G3,TVS,27,294,63,86,86,1,16,1,17,52,1
20140715155047,-81.25196,26.06194,KMIA,P3,TVS,45,294,50,81,83,11,19,2,21,28,2
20140715155312,-94.91971,30.14245,KIAH,??,TVS,34,82,51,61,73,4,6,1,7,34,4
20140715155646,-81.26188,25.39929,KMIA,??,TVS,47,243,60,81,84,11,9,2,11,28,11
20140715160845,-81.03688,25.84405,KMIA,L3,TVS,30,280,57,80,80,4,9,4,12,44,12
20140715160845,-80.41401,26.08496,KMIA,??,TVS,20,12,58,78,78,1,8,1,9,62,1
20140715161711,-95.46167,29.86815,KIAH,E0,TVS,13,155,69,89,89,1,9,1,10,112,1
20140715164841,-79.94321,26.57382,KPBI,Z2,TVS,19,111,76,156,156,2,11,2,13,134,2
20140715164841,-79.95754,26.83181,KPBI,U0,TVS,19,63,59,77,82,5,13,2,15,65,5
20140715164841,-80.24365,27.18867,KPBI,N4,TVS,30,3,59,81,81,1,6,1,7,43,1
20140715170838,-80.34582,26.49864,KMIA,R6,TVS,45,10,49,68,71,6,8,2,11,25,6
20140715172120,-74.56190,40.59116,KPHL,D0,TVS,45,31,22,31,73,22,16,6,22,25,22
20140715172905,-95.38482,29.82945,KIAH,??,TVS,17,146,48,64,64,2,7,2,9,59,9
20140715173753,-115.32146,35.92905,KLAS,??,TVS,20,230,57,63,88,2,11,2,13,72,2
20140715173753,-115.28160,35.94269,KLAS,??,TVS,18,228,43,57,79,12,10,2,12,70,12
20140715173753,-115.38577,35.94344,KLAS,??,TVS,22,237,38,57,57,2,13,2,15,42,2
20140715173753,-115.38046,35.96819,KLAS,??,TVS,21,240,44,58,65,3,12,2,14,48,3
20140715173753,-114.98127,35.99527,KLAS,??,TVS,9,172,44,61,61,1,6,1,7,103,1
20140715173753,-115.06052,36.01776,KLAS,??,TVS,8,199,52,59,79,6,5,1,6,135,6
20140715173753,-115.26781,36.04498,KLAS,??,TVS,14,245,35,63,63,1,7,1,8,72,1
20140715173753,-115.19336,36.07333,KLAS,??,TVS,10,245,55,60,80,1,5,1,6,132,1
20140715173753,-115.35544,36.11877,KLAS,??,TVS,17,265,64,93,93,2,10,2,11,88,2
20140715173753,-115.33324,36.18072,KLAS,??,TVS,16,278,53,68,73,2,9,2,11,72,2
20140715173753,-115.31052,36.24794,KLAS,??,TVS,16,293,33,59,59,2,9,2,10,59,2
20140715173753,-115.39186,36.26299,KLAS,??,TVS,20,291,45,58,64,2,11,2,13,54,2
20140715173753,-115.08760,36.33332,KLAS,??,TVS,12,341,47,60,85,9,8,1,9,99,9
20140715173753,-115.45817,36.34541,KLAS,??,TVS,25,299,51,60,84,3,14,3,17,53,3
20140715173753,-115.50351,36.41359,KLAS,??,TVS,29,304,49,61,83,4,16,3,19,46,4
20140715180316,-75.22662,39.86067,KPHL,??,TVS,9,234,47,46,72,2,5,1,6,130,2
20140715180835,-76.37668,39.24550,KDCA,M0,TVS,40,43,39,66,66,2,10,2,12,27,2
20140715181431,-80.45251,25.35836,KMIA,??,TVS,24,175,44,56,61,10,9,1,10,42,10
20140715181846,-80.54189,27.34732,KPBI,D6,TVS,42,340,23,52,52,2,20,2,21,20,2
20140715182056,-76.21837,38.18740,KDOX,P1,ETVS,53,224,22,51,51,10,19,10,29,15,10
20140715182319,-77.85651,34.65822,KMHX,R8,TVS,49,262,42,60,68,6,7,4,12,22,6
20140715182357,-76.19097,38.19487,KADW,W0,TVS,43,134,42,53,63,14,12,3,14,23,14
20140715182601,-77.83514,34.66284,KLTX,F9,TVS,50,36,39,64,64,5,10,5,15,21,5
20140715183916,-77.78576,34.81191,KMHX,R8,TVS,45,273,28,49,49,6,11,6,17,17,6
20140715184504,-105.66867,40.63545,KCYS,G0,TVS,50,232,53,56,100,11,7,4,11,32,11
20140715185541,-77.58563,34.97500,KMHX,M2,TVS,37,289,35,60,60,3,5,3,8,26,3
20140715185541,-77.68660,35.18903,KMHX,F1,TVS,47,302,31,74,74,4,15,4,19,25,4
20140715185558,-76.68364,39.07239,KLWX,F0,TVS,38,81,33,52,52,3,6,3,9,22,3
20140715185631,-76.67963,39.07292,KDCA,A0,TVS,23,35,46,72,72,1,13,1,14,50,1
20140715190848,-76.96541,39.38878,KIAD,??,TVS,32,55,52,72,72,2,6,2,8,36,2
20140715191849,-79.58470,26.70791,KPBI,??,TVS,37,88,38,57,60,19,15,5,19,25,19
20140715192450,-79.60306,26.69692,KPBI,??,TVS,36,89,38,59,59,5,15,5,19,26,5
20140715192735,-80.42183,35.71376,KCLT,V4,TVS,32,45,38,60,60,1,8,1,9,30,1
20140715193651,-75.90835,39.38462,KDOX,W0,TVS,40,327,33,28,79,7,19,3,23,32,7
20140715193807,-74.66337,40.28044,KEWR,J5,TVS,26,224,36,52,52,1,7,1,8,32,1
20140715193828,-76.18433,39.28170,KDCA,G3,TVS,48,49,38,44,81,15,12,3,15,27,15
20140715194428,-76.58409,39.16323,KDCA,S5,TVS,30,36,38,37,78,9,7,2,9,42,9
20140715195052,-80.95789,28.33821,KMLB,A1,TVS,21,310,34,52,52,2,8,2,10,40,2
20140715195657,-80.92989,28.32506,KMCO,X1,TVS,21,93,36,52,52,1,7,1,8,40,1
20140715201455,-76.38330,39.04171,KADW,H4,TVS,30,46,32,26,75,9,8,2,9,40,9
20140715202009,-115.29009,35.95058,KLAS,??,TVS,18,230,31,61,61,2,12,2,14,54,2
20140715202009,-114.89403,35.98497,KLAS,??,TVS,11,150,55,64,78,1,7,1,8,116,1
20140715202009,-115.22404,35.99053,KLAS,??,TVS,14,229,53,73,73,1,9,1,11,80,1
20140715202009,-115.30315,35.99330,KLAS,??,TVS,17,238,63,63,101,2,11,2,13,93,2
20140715202009,-115.04118,36.01341,KLAS,??,TVS,8,192,57,68,81,1,5,1,6,160,1
20140715202009,-115.17498,36.02105,KLAS,??,TVS,11,228,56,61,81,1,7,1,8,120,1
20140715202009,-115.08670,36.02721,KLAS,??,TVS,8,209,42,61,61,1,5,1,6,125,1
20140715202009,-115.14872,36.04737,KLAS,??,TVS,9,230,69,89,92,1,6,1,7,168,1
20140715202009,-115.31608,36.05228,KLAS,??,TVS,16,250,49,65,69,2,10,2,12,68,2
20140715202009,-115.35662,36.13359,KLAS,??,TVS,17,268,49,61,85,12,10,2,12,87,12
20140715202009,-115.25268,36.16468,KLAS,??,TVS,12,276,53,64,74,1,8,1,9,100,1
20140715202009,-115.37617,36.16961,KLAS,??,TVS,18,275,56,66,85,2,11,2,13,80,2
20140715202009,-115.31285,36.17845,KLAS,??,TVS,15,278,40,69,69,1,10,1,11,73,1
20140715202009,-115.37936,36.24140,KLAS,??,TVS,19,288,53,71,77,2,12,2,14,64,2
20140715202009,-115.17559,36.35381,KLAS,??,TVS,15,327,46,65,65,1,9,1,11,69,1
20140715205500,-70.35839,44.58705,KGYX,H3,TVS,42,354,32,51,51,4,6,4,9,19,4
20140715210801,-74.53910,40.24963,KEWR,S4,TVS,24,211,40,61,61,1,6,1,7,40,1
20140715210935,-70.23767,44.64081,KGYX,H3,TVS,45,1,57,87,97,8,9,4,13,34,8
20140715211426,-70.17942,44.67232,KGYX,H3,TVS,47,4,51,69,90,8,11,6,18,31,8
20140715211920,-70.11645,44.70141,KGYX,H3,TVS,49,7,50,75,81,11,19,5,24,26,11
20140715212440,-70.09994,44.68303,KGYX,H3,TVS,48,8,40,55,65,11,12,6,19,21,11
20140715213455,-70.00812,44.72208,KGYX,H3,TVS,51,12,46,68,76,9,15,5,19,24,9
20140715214536,-69.91439,44.73953,KGYX,H3,TVS,53,16,30,49,49,5,11,5,16,15,10
20140715215603,-70.10323,44.66653,KGYX,Y4,TVS,47,8,33,67,67,4,13,4,17,23,4
20140715215617,-77.60857,38.22921,KDCA,X4,TVS,44,224,37,56,56,3,11,3,14,20,3
20140715220116,-70.04206,44.67602,KGYX,Y4,TVS,48,11,32,58,58,5,10,5,14,19,5
20140715220217,-77.57939,38.25337,KDCA,G0,TVS,42,224,55,96,96,3,10,3,13,36,3
20140715220229,-77.61948,38.23256,KLWX,C0,TVS,45,188,42,68,68,4,12,4,16,24,4
20140715220816,-77.52506,38.28184,KDCA,G0,TVS,39,223,47,83,83,2,10,2,12,33,2
20140715220832,-77.51847,38.76233,KBWI,Q0,TVS,46,245,15,30,86,32,29,4,32,31,32
20140715221710,-69.94748,44.71154,KGYX,Y4,TVS,51,15,29,51,51,5,7,5,12,16,5
20140715221808,-77.53645,38.20181,KADW,S6,TVS,44,228,37,66,66,3,11,3,14,24,3
20140715222016,-77.54652,38.20804,KDCA,R8,TVS,43,220,41,53,64,13,10,3,13,24,13
20140715222101,-77.55205,38.19055,KADW,S6,TVS,45,228,39,39,95,14,11,3,14,34,14
20140715222101,-77.38013,38.31426,KADW,R8,TVS,34,228,27,49,49,2,19,2,21,23,2
20140715222648,-105.03589,37.88852,KPUX,D7,TVS,53,230,38,52,80,7,10,5,15,24,7
20140715230839,-77.80876,38.63389,KIAD,R2,TVS,30,206,42,41,86,7,6,2,7,45,7
20140715231411,-77.58625,38.12634,KDCA,P0,TVS,48,218,38,75,75,3,27,3,30,25,3
20140716004951,-123.43900,46.50208,KLGX,O2,TVS,46,143,40,53,57,9,6,2,9,19,9
20140716010823,-115.54571,35.51392,KLAS,??,TVS,46,215,46,62,81,6,13,6,18,28,6
20140716010823,-115.38140,35.93811,KLAS,??,TVS,22,236,52,61,84,3,6,2,8,60,3
20140716010823,-115.38781,35.97887,KLAS,??,TVS,21,242,46,63,79,3,6,2,8,59,3
20140716010823,-115.36972,35.98676,KLAS,??,TVS,20,242,62,84,84,2,6,2,7,67,2
20140716010823,-115.41814,36.16076,KLAS,??,TVS,20,273,52,59,90,2,5,2,7,76,2
20140716010823,-115.39237,36.19844,KLAS,??,TVS,19,280,68,76,119,2,5,2,7,103,2
20140716010823,-115.35292,36.29236,KLAS,??,TVS,19,298,44,60,60,2,5,2,7,49,2
20140716015621,-115.17635,35.62803,KLAS,??,TVS,32,195,36,61,61,3,18,3,21,31,3
20140716015621,-115.20080,35.94931,KLAS,??,TVS,15,219,52,62,74,2,8,2,10,78,2
20140716015621,-115.18791,35.96229,KLAS,??,TVS,14,219,59,61,86,2,8,1,9,97,2
20140716015621,-115.11653,35.98340,KLAS,??,TVS,11,209,51,61,71,1,6,1,7,102,1
20140716015621,-114.89403,35.98497,KLAS,??,TVS,11,150,59,72,82,1,6,1,7,124,1
20140716015621,-115.39470,35.98974,KLAS,??,TVS,21,244,47,62,68,3,12,2,14,51,3
20140716015621,-115.37039,36.08613,KLAS,??,TVS,18,259,50,63,71,2,10,2,12,61,2
20140716015621,-115.31257,36.10877,KLAS,??,TVS,15,262,58,68,83,2,9,1,10,82,2
20140716015621,-115.37702,36.15915,KLAS,??,TVS,18,273,55,62,85,2,11,2,12,71,2
20140716015621,-115.18117,36.19524,KLAS,??,TVS,9,290,73,61,115,1,5,1,6,204,1
20140716015621,-115.37207,36.19560,KLAS,??,TVS,18,280,61,63,94,2,10,2,12,85,2
20140716015621,-115.19929,36.20365,KLAS,??,TVS,10,291,39,61,61,1,6,1,7,95,1
20140716015621,-115.38652,36.27381,KLAS,??,TVS,20,293,36,61,61,2,11,2,13,49,2
20140716015621,-115.08460,36.31647,KLAS,??,TVS,11,340,67,67,100,1,7,1,8,128,1
20140716015621,-115.07691,36.37067,KLAS,??,TVS,14,346,39,65,65,1,8,1,9,76,1
20140716021413,-104.64557,39.35573,KDEN,G1,TVS,23,194,48,74,74,1,12,1,13,50,1
20140716021413,-105.31243,40.00728,KDEN,??,TVS,40,295,41,74,74,5,18,5,23,29,5
20140716025636,-123.15845,46.96219,KLGX,Y4,TVS,40,103,46,59,67,3,5,2,7,27,3
20140716030249,-123.21391,46.94869,KLGX,Y4,TVS,38,105,38,60,60,2,5,2,7,25,2
20140716030901,-123.14768,46.99628,KLGX,Y4,TVS,40,100,48,80,80,2,5,2,7,32,2
20140716034022,-123.19049,46.94419,KLGX,Y4,TVS,39,105,47,61,83,3,5,2,7,34,3
20140716034022,-123.12375,46.99319,KLGX,Y4,TVS,41,100,44,54,75,3,6,2,7,30,3
20140716034022,-123.16868,47.01053,KLGX,Y4,TVS,39,99,41,60,70,11,14,2,15,28,11
20140716034634,-123.40826,46.51837,KLGX,Z4,TVS,46,141,71,110,110,2,6,2,9,38,2
20140716034634,-123.20970,46.95935,KLGX,Y4,TVS,38,104,61,93,93,2,6,2,7,39,2
20140716035247,-123.42353,46.51013,KLGX,Z4,TVS,46,142,70,109,109,2,6,2,9,37,2
20140716035900,-123.44373,46.60654,KLGX,N6,TVS,41,138,47,58,70,8,6,2,8,27,8
20140716035900,-123.12714,46.98149,KLGX,Y4,TVS,41,101,59,141,141,2,14,2,16,55,2
20140716040512,-123.18615,46.95514,KLGX,Y4,TVS,39,104,44,54,66,15,13,2,15,27,15
20140716040512,-123.12375,46.99319,KLGX,Y4,TVS,41,100,38,53,55,7,14,2,16,22,7
20140716040512,-123.19554,47.00246,KLGX,Y4,TVS,38,100,47,60,70,7,5,2,7,29,7
20140716041124,-123.36510,46.68530,KLGX,N6,TVS,40,130,55,75,78,7,5,2,7,31,7
20140716041124,-123.15098,46.98487,KLGX,Y4,TVS,40,101,59,82,108,11,9,2,11,43,11
20140716041124,-123.17482,46.98825,KLGX,Y4,TVS,39,101,56,59,87,11,17,2,19,36,11
20140716041124,-123.11786,47.01668,KLGX,Y4,TVS,41,98,56,63,83,3,6,2,8,32,3
20140716041739,-123.38494,46.59847,KLGX,N6,TVS,43,136,50,59,79,4,6,2,8,29,4
20140716041739,-123.48821,46.62403,KLGX,N6,TVS,39,139,52,67,75,3,5,2,7,31,3
20140716041739,-123.23324,46.96357,KLGX,Y4,TVS,37,104,51,93,93,2,5,2,7,41,2
20140716041739,-123.18210,46.96613,KLGX,Y4,TVS,39,103,51,68,79,15,13,2,15,33,15
20140716041739,-123.12714,46.98149,KLGX,Y4,TVS,41,101,54,61,82,3,10,2,11,32,3
20140716041739,-123.17161,46.99937,KLGX,Y4,TVS,39,100,68,89,105,3,14,2,15,42,3
20140716042016,-115.38781,35.97887,KLAS,??,TVS,21,242,36,56,56,2,6,2,8,43,2
20140716042016,-115.35237,36.09912,KLAS,??,TVS,17,261,34,51,51,2,5,2,7,46,2
20140716042016,-115.37702,36.15915,KLAS,??,TVS,18,273,51,65,72,2,5,2,7,60,2
20140716042016,-115.37207,36.19560,KLAS,??,TVS,18,280,42,58,58,2,5,2,7,51,2
20140716042016,-115.37259,36.25707,KLAS,??,TVS,19,291,68,94,94,2,5,2,7,80,2
20140716042352,-123.46869,46.50778,KLGX,C7,TVS,45,144,55,86,86,2,6,2,8,30,2
20140716042352,-123.51181,46.58940,KLGX,N6,TVS,40,142,56,112,112,2,6,2,7,45,2
20140716042352,-123.41822,46.62264,KLGX,N6,TVS,41,136,61,64,114,3,6,2,8,44,3
20140716042352,-123.35808,46.66548,KLGX,I7,TVS,41,131,67,70,112,7,5,2,7,45,7
20140716042352,-123.43059,46.70966,KLGX,I7,TVS,37,131,57,74,78,3,5,2,7,34,3
20140716042352,-123.36251,46.71362,KLGX,I7,TVS,39,128,57,63,87,7,5,2,7,37,7
20140716042352,-123.19510,46.93330,KLGX,Y4,TVS,39,106,53,74,75,7,8,3,11,31,7
20140716042352,-123.15845,46.96219,KLGX,Y4,TVS,40,103,53,63,75,3,13,2,15,30,3
20140716042352,-123.19867,46.99162,KLGX,Y4,TVS,38,101,61,74,86,7,9,2,11,36,7
20140716042352,-123.11786,47.01668,KLGX,Y4,TVS,41,98,54,62,89,3,14,2,16,35,3
20140716043010,-123.43900,46.50208,KLGX,C7,TVS,46,143,57,62,110,4,6,2,8,38,4
20140716043010,-123.43088,46.61451,KLGX,N6,TVS,41,137,55,48,90,8,6,2,8,35,8
20140716043010,-123.42320,46.69041,KLGX,I7,TVS,38,132,55,77,77,2,5,2,7,32,2
20140716043010,-123.41027,46.72601,KLGX,I7,TVS,37,129,47,64,64,2,5,2,7,28,2
20140716043010,-123.23735,46.95318,KLGX,Y4,TVS,37,105,77,105,112,7,5,2,7,49,7
20140716043010,-123.15845,46.96219,KLGX,Y4,TVS,40,103,56,68,111,11,12,3,15,46,11
20140716043627,-123.43059,46.70966,KLGX,I7,TVS,37,131,45,52,67,7,5,2,7,29,7
20140716043627,-123.18769,46.89538,KLGX,Y4,TVS,40,109,54,77,77,2,5,2,7,30,2
20140716043627,-123.24634,46.93257,KLGX,Y4,TVS,37,107,66,99,99,2,5,2,7,44,2
20140716043627,-123.17832,46.97717,KLGX,Y4,TVS,39,102,68,95,99,3,5,2,7,41,3
20140716043627,-123.16603,47.02172,KLGX,Y4,TVS,39,98,51,45,99,7,5,2,7,41,7
20140716044300,-123.40042,46.73437,KLGX,I7,TVS,37,128,60,98,98,2,5,2,7,42,2
20140716044300,-123.20575,46.97007,KLGX,Y4,TVS,38,103,62,81,96,3,6,2,7,39,3
20140716044922,-123.50281,46.47176,KLGX,C7,TVS,46,147,57,67,97,8,6,2,8,35,8
20140716044922,-123.53967,46.59576,KLGX,N6,TVS,39,143,52,66,72,7,5,2,7,29,7
20140716044922,-123.44722,46.62679,KLGX,N6,TVS,40,137,51,57,79,8,6,2,8,30,8
20140716045540,-123.41454,46.60223,KLGX,N6,TVS,42,137,67,107,107,2,6,2,8,40,2
20140716045540,-123.34671,46.67447,KLGX,I7,TVS,41,130,55,71,83,3,5,2,7,32,3
20140716045540,-123.38350,46.69613,KLGX,I7,TVS,39,130,59,66,110,3,5,2,7,45,3
20140716045540,-123.44106,46.70166,KLGX,I7,TVS,37,132,49,63,67,7,5,2,7,29,7
20140716045540,-123.17832,46.97717,KLGX,Y4,TVS,39,102,52,76,76,2,5,2,7,31,2
20140716045540,-123.12066,47.00492,KLGX,Y4,TVS,41,99,35,62,62,2,6,2,8,24,2
20140716050157,-123.44722,46.62679,KLGX,N6,TVS,40,137,51,73,77,3,6,2,8,29,3
20140716050157,-123.19554,47.00246,KLGX,Y4,TVS,38,100,42,49,68,3,5,2,7,28,3
20140716050818,-123.76960,46.43825,KLGX,N8,TVS,43,161,50,72,72,2,6,2,8,26,2
20140716050818,-123.54447,46.49305,KLGX,C7,TVS,44,148,55,83,83,2,6,2,8,30,2
20140716050818,-123.16868,47.01053,KLGX,Y4,TVS,39,99,60,70,105,7,5,2,7,44,7
20140716051413,-115.11387,35.89149,KLAS,??,TVS,16,199,46,61,62,2,9,2,10,63,2
20140716051413,-115.32146,35.92905,KLAS,??,TVS,20,230,41,61,61,2,11,2,13,49,2
20140716051413,-115.09889,35.97627,KLAS,??,TVS,11,204,55,61,80,1,6,1,7,116,1
20140716051413,-114.88394,35.98998,KLAS,??,TVS,11,147,61,60,91,1,6,1,7,133,1
20140716051413,-115.26781,36.04498,KLAS,??,TVS,14,245,50,61,76,10,8,1,10,83,10
20140716051413,-115.15611,36.08749,KLAS,??,TVS,8,245,53,63,86,6,6,1,6,140,6
20140716051413,-115.33438,36.11564,KLAS,??,TVS,16,264,58,60,87,2,9,2,11,84,2
20140716051413,-115.29411,36.16402,KLAS,??,TVS,14,275,50,62,68,2,8,1,9,78,2
20140716051413,-115.35565,36.16822,KLAS,??,TVS,17,275,52,64,74,2,10,2,11,70,2
20140716051413,-115.41654,36.17819,KLAS,??,TVS,20,276,54,63,86,14,12,2,14,67,2
20140716051413,-115.36482,36.27243,KLAS,??,TVS,19,294,47,61,86,12,11,2,12,73,12
20140716051413,-115.35292,36.29236,KLAS,??,TVS,19,298,46,67,80,12,10,2,12,72,12
20140716051413,-115.38941,36.30791,KLAS,??,TVS,21,298,38,63,63,2,11,2,13,47,2
20140716051413,-115.44417,36.33123,KLAS,??,TVS,24,298,51,77,77,3,14,3,17,50,3
20140716051413,-115.24083,36.37721,KLAS,??,TVS,18,321,50,62,71,2,10,2,11,65,2
20140716051435,-123.80149,46.46606,KLGX,P8,TVS,41,162,47,68,70,3,6,2,8,27,3
20140716051435,-123.49852,46.59657,KLGX,N6,TVS,40,141,46,50,80,3,6,2,7,32,3
20140716051435,-123.41454,46.60223,KLGX,N6,TVS,42,137,47,65,78,3,6,2,8,30,3
20140716051435,-123.44106,46.70166,KLGX,I7,TVS,37,132,43,54,62,3,5,2,7,26,3
20140716051435,-123.19049,46.94419,KLGX,Y4,TVS,39,105,42,56,56,2,5,2,7,23,7
20140716052013,-115.33165,35.88852,KLAS,??,TVS,22,226,52,61,86,3,6,2,8,63,3
20140716052013,-115.37662,35.96293,KLAS,??,TVS,21,239,48,60,73,3,6,2,8,54,3
20140716052013,-115.43920,36.14322,KLAS,??,TVS,21,270,50,60,80,2,6,2,8,62,2
20140716052013,-115.37728,36.15391,KLAS,??,TVS,18,272,44,57,60,2,5,2,7,53,2
20140716052013,-115.37496,36.25188,KLAS,??,TVS,19,290,55,65,88,2,5,2,7,78,2
20140716052013,-115.37116,36.30014,KLAS,??,TVS,20,298,52,60,88,2,6,2,7,74,2
20140716052053,-123.47053,46.48654,KLGX,C7,TVS,46,145,71,107,107,2,6,2,8,37,2
20140716052053,-123.49852,46.59657,KLGX,N6,TVS,40,141,45,77,77,2,5,2,7,31,2
20140716053329,-123.56034,46.48644,KLGX,C7,TVS,44,149,49,59,69,4,6,2,8,25,8
20140716053329,-123.40884,46.49692,KLGX,C7,TVS,47,142,47,55,75,4,6,2,9,26,4
20140716053329,-123.48421,46.50027,KLGX,C7,TVS,45,145,45,58,62,8,6,2,8,22,8
20140716053946,-123.37785,46.51392,KLGX,C7,TVS,47,140,56,78,78,3,6,3,9,27,9
20140716053946,-123.44373,46.60654,KLGX,N6,TVS,41,138,64,91,91,2,6,2,8,35,2
20140716054600,-123.50281,46.47176,KLGX,C7,TVS,46,147,66,88,100,9,6,2,9,35,9
20140716055612,-115.28160,35.94269,KLAS,??,TVS,18,228,52,60,86,2,5,2,7,71,2
20140716055612,-115.36519,36.22121,KLAS,??,TVS,18,285,54,68,80,2,5,2,7,69,2
20140716055612,-115.34329,36.27047,KLAS,??,TVS,18,295,43,56,61,2,5,2,7,51,2
20140716055612,-115.48069,36.34676,KLAS,??,TVS,26,298,45,61,61,3,7,3,10,38,3
20140716055612,-115.27245,36.39938,KLAS,??,TVS,20,320,45,57,67,2,5,2,7,56,2
20140716060458,-123.48542,46.60389,KLGX,L9,TVS,40,140,59,65,104,3,6,2,7,41,3
20140716061734,-123.37189,46.60715,KLGX,C7,TVS,43,135,49,70,70,2,6,2,8,26,2
20140716063636,-123.39324,46.50533,KLGX,C7,TVS,47,141,57,71,105,4,6,2,9,35,4
20140716064259,-123.45467,46.49422,KLGX,C7,TVS,46,144,62,111,111,2,6,2,9,39,2
20140716064410,-115.32146,35.92905,KLAS,??,TVS,20,230,43,60,60,2,6,2,8,48,2
20140716064410,-115.37728,36.15391,KLAS,??,TVS,18,272,50,57,85,2,5,2,7,74,2
20140716064410,-115.41720,36.17239,KLAS,??,TVS,20,275,69,93,93,2,6,2,8,74,2
20140716064410,-115.37496,36.25188,KLAS,??,TVS,19,290,54,78,78,2,5,2,7,68,2
20140716064410,-115.35908,36.28248,KLAS,??,TVS,19,296,52,62,83,2,5,2,7,69,2
20140716064410,-115.28330,36.39171,KLAS,??,TVS,20,318,43,62,62,2,5,2,7,50,2
20140716070451,-104.92576,39.12488,KPUX,R2,TVS,53,319,41,79,79,5,7,5,12,24,5
20140716081450,-67.96582,45.62048,KCBW,K0,TVS,26,195,41,53,53,2,7,2,9,33,2
20140716084219,-123.42465,46.48869,KLGX,R0,TVS,47,143,59,83,83,2,6,2,9,28,2
20140716084219,-123.54447,46.49305,KLGX,R0,TVS,44,148,51,73,73,2,6,2,8,26,2
20140716092011,-123.48658,46.47906,KLGX,B1,TVS,46,146,37,52,52,2,6,2,8,18,2
